Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_n,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Cabin_d_A,Cabin_d_B,Cabin_d_C,Cabin_d_D,Cabin_d_E,Cabin_d_F,Cabin_d_G,Cabin_d_T,Cabin_s_P,Cabin_s_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
50.0,44.0,2390.0,0.0,53.0,0.0,61,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
45.0,0.0,97.0,0.0,14.0,333.0,45,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
19.0,0.0,0.0,2078.0,0.0,0.0,63,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
21.0,0.0,918.0,0.0,0.0,0.0,54,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,46,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
22.0,146.0,654.0,1.0,0.0,2.0,64,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
14.0,0.0,0.0,0.0,0.0,0.0,16,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
42.0,0.0,0.0,0.0,0.0,0.0,16,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
57.0,3.0,1281.0,29.0,162.0,13.0,65,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
28.0,0.0,587.0,32.0,6.0,1460.0,12,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
19.0,0.0,0.0,0.0,0.0,828.0,55,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
19.0,0.0,0.0,0.0,0.0,0.0,12,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
26.0,0.0,4458.0,0.0,1157.0,262.0,7,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
17.0,0.0,0.0,0.0,0.0,0.0,7,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
9.0,0.0,0.0,0.0,0.0,0.0,7,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
40.0,0.0,6500.0,88.0,1090.0,0.0,10,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
24.0,90.0,2.0,1324.0,17.0,0.0,47,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
57.0,0.0,0.0,0.0,0.0,0.0,3,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
23.0,0.0,0.0,15.0,0.0,1370.0,67,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
28.0,0.0,422.0,0.0,1851.0,5166.0,18,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
23.0,0.0,584.0,0.0,20.0,2469.0,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
23.0,368.0,175.0,259.0,1.0,101.0,19,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
18.0,0.0,0.0,1359.0,0.0,0.0,59,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
18.0,1194.0,0.0,157.0,6.0,0.0,60,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
60.0,7.0,540.0,1.0,0.0,4.0,68,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
49.0,331.0,0.0,0.0,318.0,0.0,68,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,50,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
26.0,386.0,0.0,74.0,0.0,1330.0,51,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
13.0,0.0,0.0,0.0,0.0,0.0,45,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
43.0,0.0,0.0,0.0,0.0,0.0,53,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
29.0,0.0,0.0,0.0,0.0,0.0,47,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
2.0,0.0,0.0,0.0,0.0,0.0,14,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
32.0,247.0,4651.0,0.0,46.0,202.0,14,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
33.0,443.0,317.0,0.0,148.0,1260.0,14,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
25.0,0.0,0.0,251.0,0.0,552.0,72,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,73,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
29.0,5715.0,2.0,211.0,1476.0,0.0,62,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
44.0,695.0,1.0,16.0,0.0,0.0,74,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
2.0,0.0,0.0,0.0,0.0,0.0,63,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
19.0,417.0,349.0,634.0,3.0,1057.0,63,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
0.0,0.0,0.0,0.0,0.0,0.0,63,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
38.0,0.0,0.0,0.0,0.0,0.0,10,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
5.0,0.0,0.0,0.0,0.0,0.0,57,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
31.0,121.0,0.0,0.0,274.0,907.0,76,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
30.0,0.0,0.0,0.0,0.0,0.0,21,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
15.0,0.0,0.0,0.0,0.0,0.0,59,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
27.0,434.0,0.0,1434.0,0.0,0.0,64,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
22.0,142.0,2876.0,202.0,3.0,0.0,12,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
14.0,0.0,0.0,0.0,0.0,0.0,60,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
23.0,2001.0,0.0,2975.0,0.0,0.0,78,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
36.0,0.0,0.0,0.0,0.0,0.0,15,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
50.0,0.0,0.0,0.0,0.0,0.0,50,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
32.0,0.0,0.0,0.0,0.0,0.0,50,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
26.0,148.0,0.0,453.0,0.0,88.0,66,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
15.0,358.0,212.0,33.0,0.0,112.0,67,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
33.0,0.0,36.0,0.0,280.0,417.0,68,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
26.0,2832.0,107.0,4447.0,15.0,4.0,82,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
61.0,0.0,0.0,0.0,0.0,0.0,82,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
24.0,0.0,0.0,592.0,177.0,58.0,53,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
30.0,0.0,95.0,0.0,441.0,1023.0,83,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
24.0,0.0,0.0,0.0,0.0,0.0,84,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
24.0,0.0,5.0,0.0,2766.0,0.0,85,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
41.0,0.0,0.0,0.0,0.0,0.0,62,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
20.0,0.0,0.0,558.0,0.0,230.0,22,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
22.0,116.0,0.0,786.0,6.0,0.0,54,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
63.0,0.0,1068.0,0.0,176.0,8188.0,15,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
18.0,17.0,215.0,4.0,5132.0,697.0,11,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
21.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
79.0,5649.0,235.0,7.0,2579.0,2175.0,11,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
56.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
13.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
33.0,0.0,2491.0,6.0,1173.0,1059.0,11,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
32.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
31.0,198.0,0.0,591.0,0.0,164.0,63,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
18.0,0.0,0.0,0.0,0.0,0.0,16,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
28.0,82.0,773.0,0.0,3693.0,140.0,55,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
34.0,0.0,0.0,0.0,0.0,0.0,55,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,56,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
14.0,3.0,0.0,881.0,25.0,0.0,56,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
23.0,13.0,747.0,0.0,0.0,128.0,65,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
49.0,0.0,0.0,0.0,0.0,0.0,66,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
14.0,0.0,0.0,0.0,0.0,0.0,57,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
18.0,391.0,44.0,356.0,0.0,0.0,23,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
27.0,69.0,5728.0,0.0,0.0,987.0,9,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
48.0,0.0,111.0,0.0,1508.0,0.0,24,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
31.0,0.0,11003.0,552.0,8157.0,5688.0,17,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
61.0,1.0,608.0,0.0,3835.0,1.0,17,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
18.0,0.0,0.0,0.0,0.0,0.0,59,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
45.0,0.0,0.0,0.0,0.0,0.0,69,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
22.0,28.0,420.0,36.0,6011.0,3.0,13,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
30.0,1056.0,0.0,0.0,0.0,0.0,14,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
30.0,1770.0,0.0,0.0,13.0,0.0,14,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
43.0,353.0,896.0,0.0,0.0,2.0,13,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
20.0,0.0,465.0,0.0,5.0,223.0,90,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
39.0,0.0,0.0,0.0,0.0,0.0,69,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
35.0,1134.0,113.0,52.0,0.0,0.0,25,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
31.0,0.0,0.0,1116.0,2.0,0.0,71,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
21.0,0.0,150.0,0.0,567.0,0.0,72,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
16.0,691.0,0.0,101.0,140.0,0.0,91,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
60.0,0.0,7255.0,5952.0,1537.0,0.0,11,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
